date,close
1/27/2018,1107.069946
1/28/2018,1246.01001
1/29/2018,1182.359985
1/30/2018,1071.130005
1/31/2018,1118.310059
2/1/2018,1036.790039
2/2/2018,915.7849731
2/3/2018,964.0189819
2/4/2018,834.6820068
2/5/2018,697.9509888
2/6/2018,793.1220093
2/7/2018,757.0679932
2/8/2018,817.8070068
2/9/2018,883.8649902
2/10/2018,860.414978
2/11/2018,814.6599731
2/12/2018,868.7069702
2/13/2018,845.2579956
2/14/2018,923.5609741
2/15/2018,936.9760132
2/16/2018,944.210022
2/17/2018,974.1149902
2/18/2018,923.9210205
2/19/2018,943.8649902
2/20/2018,895.3709717
2/21/2018,849.9710083
2/22/2018,812.8449707
2/23/2018,864.1890259
2/24/2018,840.5150146
2/25/2018,844.8099976
2/26/2018,869.3150024
2/27/2018,878.2650146
2/28/2018,855.1989746
3/1/2018,872.2000122
3/2/2018,856.8530273
3/3/2018,857.2249756
3/4/2018,866.6779785
3/5/2018,853.684021
3/6/2018,816.9509888
3/7/2018,752.8309937
3/8/2018,704.5960083
3/9/2018,728.9160156
3/10/2018,686.8900146
3/11/2018,723.3389893
3/12/2018,699.8309937
3/13/2018,690.8270264
3/14/2018,614.2910156
3/15/2018,611.3040161
3/16/2018,601.6660156
3/17/2018,552.7789917
3/18/2018,538.6439819
3/19/2018,556.7260132
3/20/2018,557.1749878
3/21/2018,561.7319946
3/22/2018,539.7020264
3/23/2018,539.6190186
3/24/2018,526.4390259
3/25/2018,524.2869873
3/26/2018,489.9509888
3/27/2018,450.1159973
3/28/2018,446.2789917
3/29/2018,385.9679871
3/30/2018,394.644989
3/31/2018,396.4570007
4/1/2018,379.6069946
4/2/2018,386.4249878
4/3/2018,416.8930054
4/4/2018,380.5429993
4/5/2018,383.2319946
4/6/2018,370.2850037
4/7/2018,385.3139954
4/8/2018,400.5079956
4/9/2018,398.526001
4/10/2018,414.2430115
4/11/2018,430.5400085
4/12/2018,492.9410095
4/13/2018,492.7349854
4/14/2018,501.4779968
4/15/2018,531.7020264
4/16/2018,511.1470032
4/17/2018,502.8940125
4/18/2018,524.7890015
4/19/2018,567.8889771
4/20/2018,615.7180176
4/21/2018,605.3950195
4/22/2018,621.8599854
4/23/2018,642.5479736
4/24/2018,708.15802
4/25/2018,615.4160156
4/26/2018,662.809021
4/27/2018,647.0319824
4/28/2018,683.6779785
4/29/2018,688.8809814
4/30/2018,669.9240112
5/1/2018,673.6129761
5/2/2018,687.1489868
5/3/2018,779.5430298
5/4/2018,785.6240234
5/5/2018,816.1199951
5/6/2018,792.3109741
5/7/2018,753.7249756
5/8/2018,752.8569946
5/9/2018,752.2750244
5/10/2018,727.2769775
5/11/2018,679.5859985
5/12/2018,686.0479736
5/13/2018,733.4959717
5/14/2018,730.5490112
5/15/2018,708.8709717
5/16/2018,707.0499878
5/17/2018,672.6569824
5/18/2018,694.3670044
5/19/2018,696.5300293
5/20/2018,715.3690186
5/21/2018,699.2219849
5/22/2018,647.7410278
5/23/2018,583.585022
5/24/2018,601.7550049
5/25/2018,586.7340088
5/26/2018,587.2800293
5/27/2018,572.6680298
5/28/2018,516.0360107
5/29/2018,565.3880005
5/30/2018,559.5900269
5/31/2018,577.6450195
6/1/2018,580.0430298
6/2/2018,591.8079834
6/3/2018,618.3289795
6/4/2018,592.9849854
6/5/2018,609.3029785
6/6/2018,607.1240234
6/7/2018,605.1870117
6/8/2018,601.0770264
6/9/2018,597.5620117
6/10/2018,526.4790039
6/11/2018,533.2839966
6/12/2018,496.8429871
6/13/2018,477.493988
6/14/2018,519.7420044
6/15/2018,491.0039978
6/16/2018,499.6419983
6/17/2018,500.447998
6/18/2018,518.8909912
6/19/2018,537.9569702
6/20/2018,536.2680054
6/21/2018,527.3670044
6/22/2018,465.8169861
6/23/2018,474.519989
6/24/2018,457.6719971
6/25/2018,460.3099976
6/26/2018,432.7720032
6/27/2018,442.3649902
6/28/2018,422.3649902
6/29/2018,436.0090027
6/30/2018,455.1799927
7/1/2018,453.9179993
7/2/2018,475.3469849
7/3/2018,464.1950073
7/4/2018,467.3179932
7/5/2018,474.4119873
7/6/2018,474.0119934
7/7/2018,491.6600037
7/8/2018,489.118988
7/9/2018,476.6820068
7/10/2018,434.4240112
7/11/2018,446.5180054
7/12/2018,430.0740051
7/13/2018,434.0270081
7/14/2018,436.0859985
7/15/2018,449.8500061
7/16/2018,480.6579895
7/17/2018,501.0020142
7/18/2018,480.5130005
7/19/2018,469.618988
7/20/2018,450.697998
7/21/2018,462.4360046
7/22/2018,459.6570129
7/23/2018,450.8529968
7/24/2018,479.3729858
7/25/2018,472.4930115
7/26/2018,464.0369873
7/27/2018,469.6659851
7/28/2018,466.8980103
7/29/2018,466.6650085
7/30/2018,457.081
7/31/2018,433.867
8/1/2018,420.747
8/2/2018,412.621
8/3/2018,418.262
8/4/2018,407.252
8/5/2018,410.516
8/6/2018,406.658
8/7/2018,380.215
8/8/2018,356.613
8/9/2018,365.588
8/10/2018,334.176
8/11/2018,322.112
8/12/2018,319.57
8/13/2018,286.495
8/14/2018,278.932
8/15/2018,282.364
8/16/2018,288.046
8/17/2018,315.729
8/18/2018,295.812
8/19/2018,300.834
8/20/2018,274.315
8/21/2018,281.944
8/22/2018,271.341
8/23/2018,277.104
8/24/2018,282.967
8/25/2018,279.646
8/26/2018,275.197
8/27/2018,285.603
8/28/2018,296.499
8/29/2018,289.312
8/30/2018,284.105
8/31/2018,283.004
9/1/2018,295.341
9/2/2018,294.371
9/3/2018,289.259
9/4/2018,285.723
9/5/2018,232.331
9/6/2018,230.215
9/7/2018,217.203
9/8/2018,197.951
9/9/2018,196.924
9/10/2018,197.079
9/11/2018,185.066
9/12/2018,183.331
9/13/2018,211.354
9/14/2018,211.749
9/15/2018,223.074
9/16/2018,220.589
9/17/2018,197.875
9/18/2018,209.975
9/19/2018,209.969
9/20/2018,224.591
9/21/2018,246.584
9/22/2018,240.48
9/23/2018,244.33
9/24/2018,228.73
9/25/2018,218.505
9/26/2018,215.847
9/27/2018,228.494
9/28/2018,222.402
9/29/2018,231.635
9/30/2018,232.848
10/1/2018,230.768
10/2/2018,227.181
10/3/2018,220.489
10/4/2018,222.218
10/5/2018,227.601
10/6/2018,225.12
10/7/2018,226.119
10/8/2018,229.255
10/9/2018,227.982
10/10/2018,225.769
10/11/2018,189.499
10/12/2018,196.727
10/13/2018,199.841
10/14/2018,195.715
10/15/2018,209.704
10/16/2018,210.12
10/17/2018,207.083
10/18/2018,203.352
10/19/2018,203.727
10/20/2018,205.43
10/21/2018,205.142
10/22/2018,204.044
10/23/2018,204.336
10/24/2018,203.852
10/25/2018,202.719
10/26/2018,203.329
10/27/2018,204.21
10/28/2018,205.366
10/29/2018,197.247
10/30/2018,197.556
10/31/2018,197.381
11/1/2018,198.872
11/2/2018,200.635
11/3/2018,200.186
11/4/2018,207.486
11/5/2018,209.091
11/6/2018,218.452
11/7/2018,217.183
11/8/2018,212.231
11/9/2018,210.074
11/10/2018,212.533
11/11/2018,211.34
11/12/2018,210.418
11/13/2018,206.826
11/14/2018,181.397
11/15/2018,180.806
11/16/2018,175.177
11/17/2018,174.001
11/18/2018,177.067
11/19/2018,149.175
11/20/2018,130.339
11/21/2018,136.701
11/22/2018,126.706
11/23/2018,123.296
11/24/2018,113.494
11/25/2018,116.45
11/26/2018,108.335
11/27/2018,110.01
11/28/2018,122.438
11/29/2018,117.5426452
11/30/2018,113.1714211
12/1/2018,118.6355586
12/2/2018,116.3888993
12/3/2018,108.9250178
12/4/2018,110.2141896
12/5/2018,102.4755556
12/6/2018,91.76105616
12/7/2018,93.29456401
12/8/2018,92.15963969
12/9/2018,95.14205948
12/10/2018,91.68565676
12/11/2018,88.94530321
12/12/2018,90.59330191
12/13/2018,86.53931489
12/14/2018,84.30829593
12/15/2018,84.44080953
12/16/2018,85.26209693
12/17/2018,95.13382712
12/18/2018,101.1124558
12/19/2018,101.2685752
12/20/2018,116.2168701
12/21/2018,109.4962336
12/22/2018,116.7594992
12/23/2018,130.7652598
12/24/2018,140.2380026
12/25/2018,129.8443518
12/26/2018,131.8656274
12/27/2018,116.5759105
12/28/2018,137.6470133
12/29/2018,138.0183348
12/30/2018,139.8594529
12/31/2018,133.3682634
1/1/2019,140.8194132
1/2/2019,155.0476772
1/3/2019,149.1350034
1/4/2019,154.5819423
1/5/2019,155.6385895
1/6/2019,157.7461993
1/7/2019,151.6992135
1/8/2019,150.3596334
1/9/2019,150.8031105
1/10/2019,128.6251859
1/11/2019,127.5483249
1/12/2019,125.9665328
1/13/2019,116.8978015
1/14/2019,129.0687326
1/15/2019,122.0327123
1/16/2019,123.5470615
1/17/2019,123.7419217
1/18/2019,121.0102652
1/19/2019,124.5190212
1/20/2019,119.474829
1/21/2019,117.1578522
1/22/2019,118.7475509
1/23/2019,117.4526092
1/24/2019,117.3628864
1/25/2019,116.3783436
1/26/2019,116.4887385
1/27/2019,113.4052919
1/28/2019,106.5899768
1/29/2019,105.5982138
1/30/2019,108.9075398
1/31/2019,107.0610131
2/1/2019,107.6097869
2/2/2019,110.4302619
2/3/2019,107.4926715
2/4/2019,107.8216034
2/5/2019,107.4435202
2/6/2019,104.9192899
2/7/2019,104.5352986
2/8/2019,119.2677489
2/9/2019,119.4308833
2/10/2019,124.8064849
2/11/2019,121.298396
2/12/2019,122.5722911
2/13/2019,122.5536026
2/14/2019,121.3902037
2/15/2019,122.1003874
2/16/2019,123.2602131
2/17/2019,133.598883
2/18/2019,146.098371
2/19/2019,145.3461836
2/20/2019,149.554344
2/21/2019,146.1308443
2/22/2019,149.0924543
2/23/2019,158.7954298
2/24/2019,135.8526536
2/25/2019,139.8228555
2/26/2019,138.089682
2/27/2019,136.1259545
2/28/2019,136.746252
3/1/2019,136.4436228
3/2/2019,134.2069553
3/3/2019,132.2494171
3/4/2019,127.7741213
3/5/2019,137.8223848
3/6/2019,138.7893541
3/7/2019,138.0345024
3/8/2019,135.127075
3/9/2019,137.9653356
3/10/2019,136.7586831
3/11/2019,133.8340316
3/12/2019,134.4428887
3/13/2019,133.2630762
3/14/2019,133.7115998
3/15/2019,137.6917838
3/16/2019,142.3981758
3/17/2019,140.0005495
3/18/2019,139.3746006
3/19/2019,140.5191992
3/20/2019,140.6863617
3/21/2019,136.6360607
3/22/2019,137.181435
3/23/2019,138.2398746
3/24/2019,136.9869252
3/25/2019,135.0310275
3/26/2019,135.4603529
3/27/2019,140.9881575
3/28/2019,139.4164776
3/29/2019,142.4974171
3/30/2019,142.0926806
3/31/2019,141.5140941
4/1/2019,141.8303243
4/2/2019,163.9617418
4/3/2019,161.4588013
4/4/2019,158.0525378
4/5/2019,165.5148459
4/6/2019,165.947208
4/7/2019,174.5316474
4/8/2019,180.2588154
4/9/2019,176.1145745
4/10/2019,177.3374765
4/11/2019,165.4970174
4/12/2019,164.7363234
4/13/2019,164.5133499
4/14/2019,167.8385207
4/15/2019,161.5741783
4/16/2019,167.6234412
4/17/2019,166.9507616
4/18/2019,173.8140324
4/19/2019,173.7084412
4/20/2019,173.7512654
4/21/2019,170.0465218
4/22/2019,171.8746696
4/23/2019,171.4477988
4/24/2019,165.8260906
4/25/2019,154.4594
4/26/2019,156.3470873
4/27/2019,158.4349324
4/28/2019,157.295074
4/29/2019,155.2019955
4/30/2019,162.1660371
5/1/2019,160.8183443
5/2/2019,162.1227913
5/3/2019,167.9524086
5/4/2019,164.0265805
5/5/2019,163.450697
5/6/2019,172.653208
5/7/2019,169.7986574
5/8/2019,170.9481682
5/9/2019,170.2893016
5/10/2019,173.142739
5/11/2019,194.3043415
5/12/2019,187.3253227
5/13/2019,196.8462769
5/14/2019,217.1485717
5/15/2019,247.1530654
5/16/2019,264.0100231
5/17/2019,243.7645934
5/18/2019,234.5952296
5/19/2019,261.2922193
5/20/2019,251.8644167
5/21/2019,255.2158759
5/22/2019,244.6989116
5/23/2019,245.9656721
5/24/2019,249.484985
5/25/2019,251.7598723
5/26/2019,267.0696446
5/27/2019,272.8626436
5/28/2019,271.7687108
5/29/2019,269.4557018
5/30/2019,255.8589485
5/31/2019,268.1135603
6/1/2019,265.3912607
6/2/2019,270.225528
6/3/2019,252.6079298
6/4/2019,241.3387863
6/5/2019,247.0510166
6/6/2019,249.4743387
6/7/2019,250.9303604
6/8/2019,245.7380914
6/9/2019,233.0866982
6/10/2019,247.5201251
6/11/2019,245.7818279
6/12/2019,260.9033037
6/13/2019,256.1687923
6/14/2019,264.0874578
6/15/2019,269.0193223
6/16/2019,269.2232015
6/17/2019,274.3511151
6/18/2019,265.0518577
6/19/2019,269.4317979
6/20/2019,271.6950172
6/21/2019,294.9102796
6/22/2019,309.3803053
6/23/2019,307.8277841
6/24/2019,310.4246692
6/25/2019,318.12631
6/26/2019,336.7531884
6/27/2019,294.267645
6/28/2019,311.2261033
6/29/2019,320.0589143
6/30/2019,290.6959989
7/1/2019,293.6411173
7/2/2019,291.5964408
7/3/2019,303.0999651
7/4/2019,284.5232114
7/5/2019,287.9975234
7/6/2019,287.5471259
7/7/2019,305.7005597
7/8/2019,313.2514039
7/9/2019,308.8810167
7/10/2019,290.0023183
7/11/2019,268.7040399
7/12/2019,276.2767108
7/13/2019,269.4588106
7/14/2019,227.5780707
7/15/2019,229.7759958
7/16/2019,199.1886753
7/17/2019,211.4849629
7/18/2019,226.5661591
7/19/2019,221.3334213
7/20/2019,229.1192217
7/21/2019,225.6307687
7/22/2019,217.5600202
7/23/2019,212.7285229
7/24/2019,217.0463683
7/25/2019,219.6179949
7/26/2019,219.6296029
7/27/2019,207.4083173
7/28/2019,211.186552
7/29/2019,211.268058
7/30/2019,210.5226036
7/31/2019,218.6541458
8/1/2019,217.8084434
8/2/2019,217.8715617
8/3/2019,222.4903354
8/4/2019,222.6697267
8/5/2019,234.2150271
8/6/2019,226.02065
8/7/2019,226.3910078
8/8/2019,220.941859
8/9/2019,210.4889133
8/10/2019,206.7335343
8/11/2019,216.0928718
8/12/2019,211.288064
8/13/2019,208.7090407
8/14/2019,186.6077412
8/15/2019,188.5020601
8/16/2019,185.4400734
8/17/2019,185.6876793
8/18/2019,194.4935305
8/19/2019,203.0919326
8/20/2019,196.5654081
8/21/2019,186.8916305
8/22/2019,191.3329125
8/23/2019,194.7062086
8/24/2019,191.2895627
8/25/2019,186.8423926
8/26/2019,188.929375
8/27/2019,187.5166613
8/28/2019,173.8899734
8/29/2019,169.5167345
8/30/2019,168.8348752
8/31/2019,172.4697889
9/1/2019,171.62942
9/2/2019,178.3473536
9/3/2019,179.499322
9/4/2019,175.9928843
9/5/2019,174.2171268
9/6/2019,169.9561748
9/7/2019,178.2626164
9/8/2019,181.3555241
9/9/2019,181.1494675
9/10/2019,179.7871718
9/11/2019,178.7254926
9/12/2019,181.0160916
9/13/2019,181.1097234
9/14/2019,188.1055085
9/15/2019,189.7891299
9/16/2019,197.1131774
9/17/2019,208.6087486
9/18/2019,211.3930349
9/19/2019,221.2808589
9/20/2019,218.0500552
9/21/2019,215.5162092
9/22/2019,211.5453864
9/23/2019,201.9213127
9/24/2019,168.1107362
9/25/2019,170.8926951
9/26/2019,166.7271245
9/27/2019,174.7109929
9/28/2019,174.5728917
9/29/2019,170.5034854
9/30/2019,179.8722015
10/1/2019,177.3404197
10/2/2019,180.7105063
10/3/2019,175.1993415
10/4/2019,176.9850069
10/5/2019,176.3515228
10/6/2019,173.0591448
10/7/2019,181.1863333
10/8/2019,182.0215638
10/9/2019,193.2932579
10/10/2019,191.6596724
10/11/2019,182.5696919
10/12/2019,180.82664
10/13/2019,182.075153
10/14/2019,186.9609064
10/15/2019,181.4060597
10/16/2019,176.0135114
10/17/2019,178.0283483
10/18/2019,173.6213408
10/19/2019,172.9130258
10/20/2019,175.5343737
10/21/2019,174.9209876
10/22/2019,172.3008541
10/23/2019,162.4027878
10/24/2019,162.1685406
10/25/2019,181.5232142
10/26/2019,179.8354781
10/27/2019,184.2422113
10/28/2019,182.6628176
10/29/2019,190.3425821
10/30/2019,184.6921644
10/31/2019,183.9669176
11/1/2019,183.9699024
11/2/2019,183.9257174
11/3/2019,182.4250219
11/4/2019,186.3551908
11/5/2019,189.3041706
11/6/2019,191.5938415
11/7/2019,187.9765437
11/8/2019,184.2114703
11/9/2019,185.0287221
11/10/2019,189.4772742
11/11/2019,185.4896461
11/12/2019,186.8434116
11/13/2019,188.2587452
11/14/2019,185.9996359
11/15/2019,180.5211809
11/16/2019,183.3483592
11/17/2019,185.1192355
11/18/2019,180.5596049
11/19/2019,177.4555454
11/20/2019,175.6983433
11/21/2019,161.4627255
11/22/2019,150.268171
11/23/2019,153.4177918
11/24/2019,142.8347014
11/25/2019,146.4765357
11/26/2019,148.9650662
11/27/2019,153.0105521
11/28/2019,151.717574
11/29/2019,155.3041459
11/30/2019,152.5396913
12/1/2019,151.1857294
12/2/2019,149.0591527
12/3/2019,147.9564152
12/4/2019,146.7477378
12/5/2019,149.2489946
12/6/2019,149.1944478
12/7/2019,148.7681629
12/8/2019,151.2647253
12/9/2019,148.2251688
12/10/2019,146.267046
12/11/2019,143.6079984
12/12/2019,145.6040105
12/13/2019,144.9447419
12/14/2019,142.8692272
12/15/2019,143.1149898
12/16/2019,133.61403
12/17/2019,122.6038881
12/18/2019,133.0921944
12/19/2019,129.32113
12/20/2019,129.0660499
12/21/2019,128.1309493
12/22/2019,132.3725195
12/23/2019,128.6140889
12/24/2019,129.0638929
12/25/2019,126.4546376
12/26/2019,126.3612229
12/27/2019,127.2146109
12/28/2019,128.3227117
12/29/2019,134.7579854
12/30/2019,132.6334889
12/31/2019,129.6108594
1/1/2020,130.8020081
1/2/2020,127.4101824
1/3/2020,134.1717125
1/4/2020,135.0693713
1/5/2020,136.2767767
